"date","adjusted"
1996-02-23,5630.490234
1996-03-01,5536.560059
1996-03-08,5470.450195
1996-03-15,5584.970215
1996-03-22,5636.640137
1996-03-29,5587.140137
1996-04-04,5682.879883
1996-04-12,5532.589844
1996-04-19,5535.47998
1996-04-26,5567.990234
1996-05-03,5478.029785
1996-05-10,5518.140137
1996-05-17,5687.5
1996-05-24,5762.859863
1996-05-31,5643.180176
1996-06-07,5697.109863
1996-06-14,5649.450195
1996-06-21,5705.22998
1996-06-28,5654.629883
1996-07-05,5588.140137
1996-07-12,5510.560059
1996-07-19,5426.819824
1996-07-26,5473.060059
1996-08-02,5679.830078
1996-08-09,5681.310059
1996-08-16,5689.450195
1996-08-23,5722.740234
1996-08-30,5616.209961
1996-09-06,5659.859863
1996-09-13,5838.52002
1996-09-20,5888.459961
1996-09-27,5872.919922
1996-10-04,5992.859863
1996-10-11,5969.379883
1996-10-18,6094.22998
1996-10-25,6007.02002
1996-11-01,6021.930176
1996-11-08,6219.819824
1996-11-15,6348.029785
1996-11-22,6471.759766
1996-11-29,6521.700195
1996-12-06,6381.939941
1996-12-13,6304.870117
1996-12-20,6484.399902
1996-12-27,6560.910156
1997-01-03,6544.089844
1997-01-10,6703.790039
1997-01-17,6833.100098
1997-01-24,6696.47998
1997-01-31,6813.089844
1997-02-07,6855.799805
1997-02-14,6988.959961
1997-02-21,6931.620117
1997-02-28,6877.740234
1997-03-07,7000.890137
1997-03-14,6935.459961
1997-03-21,6804.790039
1997-03-27,6740.589844
1997-04-04,6526.100098
1997-04-11,6391.700195
1997-04-18,6703.350098
1997-04-25,6738.899902
1997-05-02,7071.200195
1997-05-09,7169.5
1997-05-16,7194.700195
1997-05-23,7345.899902
1997-05-30,7331
1997-06-06,7435.799805
1997-06-13,7782
1997-06-20,7796.5
1997-06-27,7687.700195
1997-07-03,7895.799805
1997-07-11,7921.799805
1997-07-18,7890.5
1997-07-25,8113.399902
1997-08-01,8194
1997-08-08,8031.200195
1997-08-15,7694.700195
1997-08-22,7887.899902
1997-08-29,7622.399902
1997-09-05,7822.399902
1997-09-12,7743
1997-09-19,7917.299805
1997-09-26,7922.200195
1997-10-03,8038.600098
1997-10-10,8045.200195
1997-10-17,7847
1997-10-24,7715.399902
1997-10-31,7442.100098
1997-11-07,7581.299805
1997-11-14,7572.5
1997-11-21,7881.069824
1997-11-28,7823.100098
1997-12-05,8149.100098
1997-12-12,7838.299805
1997-12-19,7756.299805
1997-12-26,7679.299805
1998-01-02,7965
1998-01-09,7580.399902
1998-01-16,7753.5
1998-01-23,7700.700195
1998-01-30,7906.5
1998-02-06,8189.490234
1998-02-13,8370.099609
1998-02-20,8413.94043
1998-02-27,8545.719727
1998-03-06,8569.389648
1998-03-13,8602.519531
1998-03-20,8906.429688
1998-03-27,8796.080078
1998-04-03,8983.410156
1998-04-09,8994.860352
1998-04-17,9167.5
1998-04-24,9064.620117
1998-05-01,9147.070313
1998-05-08,9055.150391
1998-05-15,9096
1998-05-22,9114.44043
1998-05-29,8899.950195
1998-06-05,9037.709961
1998-06-12,8834.94043
1998-06-19,8712.870117
1998-06-26,8944.540039
1998-07-02,9025.259766
1998-07-10,9105.740234
1998-07-17,9337.969727
1998-07-24,8937.360352
1998-07-31,8883.290039
1998-08-07,8598.019531
1998-08-14,8425
1998-08-21,8533.650391
1998-08-28,8051.680176
1998-09-04,7640.25
1998-09-11,7795.5
1998-09-18,7895.660156
1998-09-25,8028.77002
1998-10-02,7784.689941
1998-10-09,7899.52002
1998-10-16,8416.759766
1998-10-23,8452.290039
1998-10-30,8592.099609
1998-11-06,8975.459961
1998-11-13,8919.589844
1998-11-20,9159.549805
1998-11-27,9333.080078
1998-12-04,9016.139648
1998-12-11,8821.759766
1998-12-18,8903.629883
1998-12-24,9217.990234
1998-12-31,9181.429688
1999-01-08,9643.320313
1999-01-15,9340.549805
1999-01-22,9120.669922
1999-01-29,9358.830078
1999-02-05,9304.240234
1999-02-12,9274.889648
1999-02-19,9339.950195
1999-02-26,9306.580078
1999-03-05,9736.080078
1999-03-12,9876.349609
1999-03-19,9903.549805
1999-03-26,9822.240234
1999-04-01,9832.509766
1999-04-09,10173.839844
1999-04-16,10493.889648
1999-04-23,10689.669922
1999-04-30,10789.040039
1999-05-07,11031.589844
1999-05-14,10913.320313
1999-05-21,10829.280273
1999-05-28,10559.740234
1999-06-04,10799.839844
1999-06-11,10490.509766
1999-06-18,10855.55957
1999-06-25,10552.55957
1999-07-02,11139.240234
1999-07-09,11193.700195
1999-07-16,11209.839844
1999-07-23,10910.959961
1999-07-30,10655.150391
1999-08-06,10714.030273
1999-08-13,10973.650391
1999-08-20,11100.610352
1999-08-27,11090.169922
1999-09-03,11078.450195
1999-09-10,11028.429688
1999-09-17,10803.629883
1999-09-24,10279.330078
1999-10-01,10273
1999-10-08,10649.759766
1999-10-15,10019.709961
1999-10-22,10470.25
1999-10-29,10729.860352
1999-11-05,10704.480469
1999-11-12,10769.320313
1999-11-19,11003.889648
1999-11-26,10988.910156
1999-12-03,11286.179688
1999-12-10,11224.700195
1999-12-17,11257.429688
1999-12-23,11405.759766
1999-12-31,11497.120117
2000-01-07,11522.55957
2000-01-14,11722.980469
2000-01-21,11251.709961
2000-01-28,10738.870117
2000-02-04,10963.799805
2000-02-11,10425.209961
2000-02-18,10219.519531
2000-02-25,9862.120117
2000-03-03,10367.200195
2000-03-10,9928.820313
2000-03-17,10595.230469
2000-03-24,11112.719727
2000-03-31,10921.919922
2000-04-07,11111.480469
2000-04-14,10305.769531
2000-04-20,10844.049805
2000-04-28,10733.910156
2000-05-05,10577.860352
2000-05-12,10609.370117
2000-05-19,10626.849609
2000-05-26,10299.240234
2000-06-02,10794.759766
2000-06-09,10614.05957
2000-06-16,10449.299805
2000-06-23,10404.75
2000-06-30,10447.889648
2000-07-07,10635.980469
2000-07-14,10812.75
2000-07-21,10733.55957
2000-07-28,10511.169922
2000-08-04,10767.75
2000-08-11,11027.799805
2000-08-18,11046.480469
2000-08-25,11192.629883
2000-09-01,11238.780273
2000-09-08,11220.650391
2000-09-15,10927
2000-09-22,10847.370117
2000-09-29,10650.919922
2000-10-06,10596.540039
2000-10-13,10192.179688
2000-10-20,10226.589844
2000-10-27,10590.620117
2000-11-03,10817.950195
2000-11-10,10602.950195
2000-11-17,10629.870117
2000-11-24,10470.230469
2000-12-01,10373.540039
2000-12-08,10712.910156
2000-12-15,10434.959961
2000-12-22,10635.55957
2000-12-29,10787.990234
2001-01-05,10662.009766
2001-01-12,10525.379883
2001-01-19,10587.589844
2001-01-26,10659.980469
2001-02-02,10864.099609
2001-02-09,10781.450195
2001-02-16,10799.820313
2001-02-23,10441.900391
2001-03-02,10466.30957
2001-03-09,10644.620117
2001-03-16,9823.410156
2001-03-23,9504.780273
2001-03-30,9878.780273
2001-04-06,9791.089844
2001-04-12,10126.94043
2001-04-20,10579.849609
2001-04-27,10810.049805
2001-05-04,10951.240234
2001-05-11,10821.30957
2001-05-18,11301.740234
2001-05-25,11005.370117
2001-06-01,10990.410156
2001-06-08,10977
2001-06-15,10623.639648
2001-06-22,10604.589844
2001-06-29,10502.400391
2001-07-06,10252.679688
2001-07-13,10539.05957
2001-07-20,10576.650391
2001-07-27,10416.669922
2001-08-03,10512.780273
2001-08-10,10416.25
2001-08-17,10240.780273
2001-08-24,10423.169922
2001-08-31,9949.75
2001-09-07,9605.849609
2001-09-10,9605.509766
2001-09-21,8235.80957
2001-09-28,8847.55957
2001-10-05,9119.769531
2001-10-12,9344.160156
2001-10-19,9204.110352
2001-10-26,9545.169922
2001-11-02,9323.540039
2001-11-09,9608
2001-11-16,9866.990234
2001-11-23,9959.709961
2001-11-30,9851.55957
2001-12-07,10049.459961
2001-12-14,9811.150391
2001-12-21,10035.339844
2001-12-28,10136.990234
2002-01-04,10259.740234
2002-01-11,9987.530273
2002-01-18,9771.849609
2002-01-25,9840.080078
2002-02-01,9907.259766
2002-02-08,9744.240234
2002-02-15,9903.040039
2002-02-22,9968.150391
2002-03-01,10368.860352
2002-03-08,10572.490234
2002-03-15,10607.230469
2002-03-22,10427.669922
2002-03-28,10403.94043
2002-04-05,10271.639648
2002-04-12,10190.820313
2002-04-19,10257.110352
2002-04-26,9910.719727
2002-05-03,10006.629883
2002-05-10,9939.919922
2002-05-17,10353.080078
2002-05-24,10104.259766
2002-05-31,9925.25
2002-06-07,9589.669922
2002-06-14,9474.209961
2002-06-21,9253.790039
2002-06-28,9243.259766
2002-07-05,9379.5
2002-07-12,8684.530273
2002-07-19,8019.259766
2002-07-26,8264.389648
2002-08-02,8313.129883
2002-08-09,8745.450195
2002-08-16,8778.05957
2002-08-23,8872.959961
2002-08-30,8663.5
2002-09-06,8427.200195
2002-09-13,8312.69043
2002-09-20,7986.02002
2002-09-27,7701.450195
2002-10-04,7528.399902
2002-10-11,7850.290039
2002-10-18,8322.400391
2002-10-25,8443.990234
2002-11-01,8517.639648
2002-11-08,8537.129883
2002-11-15,8579.089844
2002-11-22,8804.839844
2002-11-29,8896.089844
2002-12-06,8645.769531
2002-12-13,8433.709961
2002-12-20,8511.320313
2002-12-27,8303.780273
2003-01-03,8601.69043
2003-01-10,8784.889648
2003-01-17,8586.740234
2003-01-24,8131.009766
2003-01-31,8053.810059
2003-02-07,7864.22998
2003-02-14,7908.799805
2003-02-21,8018.109863
2003-02-28,7891.080078
2003-03-07,7740.029785
2003-03-14,7859.709961
2003-03-21,8521.969727
2003-03-28,8145.77002
2003-04-04,8277.150391
2003-04-11,8203.410156
2003-04-17,8337.650391
2003-04-25,8306.349609
2003-05-02,8582.679688
2003-05-09,8604.599609
2003-05-16,8678.969727
2003-05-23,8601.379883
2003-05-30,8850.259766
2003-06-06,9062.790039
2003-06-13,9117.120117
2003-06-20,9200.75
2003-06-27,8989.049805
2003-07-03,9070.209961
2003-07-11,9119.589844
2003-07-18,9188.150391
2003-07-25,9284.570313
2003-08-01,9153.969727
2003-08-08,9191.089844
2003-08-15,9321.69043
2003-08-22,9348.870117
2003-08-29,9415.820313
2003-09-05,9503.339844
2003-09-12,9471.549805
2003-09-19,9644.820313
2003-09-26,9313.080078
2003-10-03,9572.30957
2003-10-10,9674.679688
2003-10-17,9721.790039
2003-10-24,9582.459961
2003-10-31,9801.120117
2003-11-07,9809.790039
2003-11-14,9768.679688
2003-11-21,9628.530273
2003-11-28,9782.459961
2003-12-05,9862.679688
2003-12-12,10042.160156
2003-12-19,10278.219727
2003-12-26,10324.669922
2004-01-02,10409.849609
2004-01-09,10458.889648
2004-01-16,10600.509766
2004-01-23,10568.290039
2004-01-30,10488.070313
2004-02-06,10593.030273
2004-02-13,10627.849609
2004-02-20,10619.030273
2004-02-27,10583.919922
2004-03-05,10595.549805
2004-03-12,10240.080078
2004-03-19,10186.599609
2004-03-26,10212.969727
2004-04-02,10470.589844
2004-04-08,10442.030273
2004-04-16,10451.969727
2004-04-23,10472.839844
2004-04-30,10225.570313
2004-05-07,10117.339844
2004-05-14,10012.870117
2004-05-21,9966.740234
2004-05-28,10188.450195
2004-06-04,10242.820313
2004-06-10,10410.099609
2004-06-18,10416.410156
2004-06-25,10371.839844
2004-07-02,10282.830078
2004-07-09,10213.219727
2004-07-16,10139.780273
2004-07-23,9962.219727
2004-07-30,10139.709961
2004-08-06,9815.330078
2004-08-13,9825.349609
2004-08-20,10110.139648
2004-08-27,10195.009766
2004-09-03,10260.200195
2004-09-10,10313.070313
2004-09-17,10284.459961
2004-09-24,10047.240234
2004-10-01,10192.650391
2004-10-08,10055.200195
2004-10-15,9933.379883
2004-10-22,9757.80957
2004-10-29,10027.469727
2004-11-05,10387.540039
2004-11-12,10539.009766
2004-11-19,10456.910156
2004-11-26,10522.230469
2004-12-03,10592.209961
2004-12-10,10543.219727
2004-12-17,10649.919922
2004-12-23,10827.120117
2004-12-31,10783.009766
2005-01-07,10603.959961
2005-01-14,10558
2005-01-21,10392.990234
2005-01-28,10427.200195
2005-02-04,10716.129883
2005-02-11,10796.009766
2005-02-18,10785.219727
2005-02-25,10841.599609
2005-03-04,10940.549805
2005-03-11,10774.360352
2005-03-18,10629.669922
2005-03-24,10442.870117
2005-04-01,10404.299805
2005-04-08,10461.339844
2005-04-15,10087.509766
2005-04-22,10157.709961
2005-04-29,10192.509766
2005-05-06,10345.400391
2005-05-13,10140.120117
2005-05-20,10471.910156
2005-05-27,10542.549805
2005-06-03,10460.969727
2005-06-10,10512.629883
2005-06-17,10623.070313
2005-06-24,10297.839844
2005-07-01,10303.44043
2005-07-08,10449.139648
2005-07-15,10640.830078
2005-07-22,10651.179688
2005-07-29,10640.910156
2005-08-05,10558.030273
2005-08-12,10600.30957
2005-08-19,10559.230469
2005-08-26,10397.290039
2005-09-02,10447.370117
2005-09-09,10678.55957
2005-09-16,10641.94043
2005-09-23,10419.589844
2005-09-30,10568.700195
2005-10-07,10292.30957
2005-10-14,10287.339844
2005-10-21,10215.219727
2005-10-28,10402.769531
2005-11-04,10530.759766
2005-11-11,10686.040039
2005-11-18,10766.330078
2005-11-25,10931.620117
2005-12-02,10877.509766
2005-12-09,10778.580078
2005-12-16,10875.589844
2005-12-23,10883.269531
2005-12-30,10717.5
2006-01-06,10959.30957
2006-01-13,10959.870117
2006-01-20,10667.389648
2006-01-27,10907.209961
2006-02-03,10793.620117
2006-02-10,10919.049805
2006-02-17,11115.320313
2006-02-24,11061.849609
2006-03-03,11021.589844
2006-03-10,11076.339844
2006-03-17,11279.650391
2006-03-24,11279.969727
2006-03-31,11109.320313
2006-04-07,11120.040039
2006-04-13,11137.650391
2006-04-21,11347.450195
2006-04-28,11367.139648
2006-05-05,11577.740234
2006-05-12,11380.990234
2006-05-19,11144.05957
2006-05-26,11278.610352
2006-06-02,11247.870117
2006-06-09,10891.919922
2006-06-16,11014.549805
2006-06-23,10989.089844
2006-06-30,11150.219727
2006-07-07,11090.669922
2006-07-14,10739.349609
2006-07-21,10868.379883
2006-07-28,11219.700195
2006-08-04,11240.349609
2006-08-11,11088.030273
2006-08-18,11381.469727
2006-08-25,11284.049805
2006-09-01,11464.150391
2006-09-08,11392.110352
2006-09-15,11560.769531
2006-09-22,11508.099609
2006-09-29,11679.070313
2006-10-06,11850.209961
2006-10-13,11960.509766
2006-10-20,12002.370117
2006-10-27,12090.259766
2006-11-03,11986.040039
2006-11-10,12108.429688
2006-11-17,12342.55957
2006-11-24,12280.169922
2006-12-01,12194.129883
2006-12-08,12307.490234
2006-12-15,12445.519531
2006-12-22,12343.219727
2006-12-29,12463.150391
2007-01-05,12398.009766
2007-01-12,12556.080078
2007-01-19,12565.530273
2007-01-26,12487.019531
2007-02-02,12653.490234
2007-02-09,12580.830078
2007-02-16,12767.570313
2007-02-23,12647.480469
2007-03-02,12114.099609
2007-03-09,12276.320313
2007-03-16,12110.410156
2007-03-23,12481.009766
2007-03-30,12354.349609
2007-04-05,12560.200195
2007-04-13,12612.129883
2007-04-20,12961.980469
2007-04-27,13120.94043
2007-05-04,13264.620117
2007-05-11,13326.219727
2007-05-18,13556.530273
2007-05-25,13507.280273
2007-06-01,13668.110352
2007-06-08,13424.389648
2007-06-15,13639.480469
2007-06-22,13360.259766
2007-06-29,13408.620117
2007-07-06,13611.679688
2007-07-13,13907.25
2007-07-20,13851.080078
2007-07-27,13265.469727
2007-08-03,13181.910156
2007-08-10,13239.540039
2007-08-17,13079.080078
2007-08-24,13378.870117
2007-08-31,13357.740234
2007-09-07,13113.379883
2007-09-14,13442.519531
2007-09-21,13820.19043
2007-09-28,13895.629883
2007-10-05,14066.009766
2007-10-12,14093.080078
2007-10-19,13522.019531
2007-10-26,13806.700195
2007-11-02,13595.099609
2007-11-09,13042.740234
2007-11-16,13176.790039
2007-11-23,12980.879883
2007-11-30,13371.719727
2007-12-07,13625.580078
2007-12-14,13339.849609
2007-12-21,13450.650391
2007-12-28,13365.870117
2008-01-04,12800.179688
2008-01-11,12606.299805
2008-01-18,12099.299805
2008-01-25,12207.169922
2008-02-01,12743.19043
2008-02-08,12182.129883
2008-02-15,12348.209961
2008-02-22,12381.019531
2008-02-29,12266.389648
2008-03-07,11893.69043
2008-03-14,11951.089844
2008-03-20,12361.320313
2008-03-28,12216.400391
2008-04-04,12609.419922
2008-04-11,12325.419922
2008-04-18,12849.360352
2008-04-25,12891.860352
2008-05-02,13058.200195
2008-05-09,12745.879883
2008-05-16,12986.799805
2008-05-23,12479.629883
2008-05-30,12638.320313
2008-06-06,12209.80957
2008-06-13,12307.349609
2008-06-20,11842.69043
2008-06-27,11346.509766
2008-07-03,11288.540039
2008-07-11,11100.540039
2008-07-18,11496.570313
2008-07-25,11370.69043
2008-08-01,11326.320313
2008-08-08,11734.320313
2008-08-15,11659.900391
2008-08-22,11628.05957
2008-08-29,11543.959961
2008-09-05,11220.959961
2008-09-12,11421.990234
2008-09-19,11388.44043
2008-09-26,11143.129883
2008-10-03,10325.379883
2008-10-10,8451.19043
2008-10-17,8852.219727
2008-10-24,8378.950195
2008-10-31,9325.009766
2008-11-07,8943.80957
2008-11-14,8497.30957
2008-11-21,8046.419922
2008-11-28,8829.040039
2008-12-05,8635.419922
2008-12-12,8629.679688
2008-12-19,8579.110352
2008-12-26,8515.549805
2009-01-02,9034.69043
2009-01-09,8599.179688
2009-01-16,8281.219727
2009-01-23,8077.560059
2009-01-30,8000.859863
2009-02-06,8280.589844
2009-02-13,7850.410156
2009-02-20,7365.669922
2009-02-27,7062.930176
2009-03-06,6626.939941
2009-03-13,7223.97998
2009-03-20,7278.379883
2009-03-27,7776.180176
2009-04-03,8017.589844
2009-04-09,8083.379883
2009-04-17,8131.330078
2009-04-24,8076.290039
2009-05-01,8212.410156
2009-05-08,8574.650391
2009-05-15,8268.639648
2009-05-22,8277.320313
2009-05-29,8500.330078
2009-06-05,8763.129883
2009-06-12,8799.259766
2009-06-19,8539.730469
2009-06-26,8438.389648
2009-07-02,8280.740234
2009-07-10,8146.52002
2009-07-17,8743.94043
2009-07-24,9093.240234
2009-07-31,9171.610352
2009-08-07,9370.070313
2009-08-14,9321.400391
2009-08-21,9505.959961
2009-08-28,9544.200195
2009-09-04,9441.269531
2009-09-11,9605.410156
2009-09-18,9820.200195
2009-09-25,9665.19043
2009-10-02,9487.669922
2009-10-09,9864.94043
2009-10-16,9995.910156
2009-10-23,9972.179688
2009-10-30,9712.730469
2009-11-06,10023.419922
2009-11-13,10270.469727
2009-11-20,10318.160156
2009-11-27,10309.919922
2009-12-04,10388.900391
2009-12-11,10471.5
2009-12-18,10328.889648
2009-12-24,10520.089844
2009-12-31,10428.049805
2010-01-08,10618.19043
2010-01-15,10609.650391
2010-01-22,10172.980469
2010-01-29,10067.330078
2010-02-05,10012.230469
2010-02-12,10099.139648
2010-02-19,10402.349609
2010-02-26,10325.259766
2010-03-05,10566.200195
2010-03-12,10624.69043
2010-03-19,10741.980469
2010-03-26,10850.360352
2010-04-01,10927.070313
2010-04-09,10997.349609
2010-04-16,11018.660156
2010-04-23,11204.280273
2010-04-30,11008.610352
2010-05-07,10380.429688
2010-05-14,10620.160156
2010-05-21,10193.389648
2010-05-28,10136.629883
2010-06-04,9931.969727
2010-06-11,10211.070313
2010-06-18,10450.639648
2010-06-25,10143.80957
2010-07-02,9686.480469
2010-07-09,10198.030273
2010-07-16,10097.900391
2010-07-23,10424.620117
2010-07-30,10465.94043
2010-08-06,10653.55957
2010-08-13,10303.150391
2010-08-20,10213.620117
2010-08-27,10150.650391
2010-09-03,10447.929688
2010-09-10,10462.769531
2010-09-17,10607.849609
2010-09-24,10860.259766
2010-10-01,10829.679688
2010-10-08,11006.480469
2010-10-15,11062.780273
2010-10-22,11132.55957
2010-10-29,11118.490234
2010-11-05,11444.080078
2010-11-12,11192.580078
2010-11-19,11203.549805
2010-11-26,11091.870117
2010-12-03,11382.089844
2010-12-10,11410.320313
2010-12-17,11491.910156
2010-12-23,11573.490234
2010-12-31,11577.509766
2011-01-07,11674.759766
2011-01-14,11787.379883
2011-01-21,11871.839844
2011-01-28,11823.700195
2011-02-04,12092.150391
2011-02-11,12273.259766
2011-02-18,12391.25
2011-02-25,12130.450195
2011-03-04,12169.879883
2011-03-11,12044.400391
2011-03-18,11858.519531
2011-03-25,12220.589844
2011-04-01,12376.719727
2011-04-08,12380.049805
2011-04-15,12341.830078
2011-04-21,12505.990234
2011-04-29,12810.540039
2011-05-06,12638.740234
2011-05-13,12595.75
2011-05-20,12512.040039
2011-05-27,12441.580078
2011-06-03,12151.259766
2011-06-10,11951.910156
2011-06-17,12004.360352
2011-06-24,11934.580078
2011-07-01,12582.769531
2011-07-08,12657.200195
2011-07-15,12479.730469
2011-07-22,12681.160156
2011-07-29,12143.240234
2011-08-05,11444.610352
2011-08-12,11269.019531
2011-08-19,10817.650391
2011-08-26,11284.540039
2011-09-02,11240.259766
2011-09-09,10992.129883
2011-09-16,11509.089844
2011-09-23,10771.480469
2011-09-30,10913.379883
2011-10-07,11103.120117
2011-10-14,11644.490234
2011-10-21,11808.790039
2011-10-28,12231.110352
2011-11-04,11983.240234
2011-11-11,12153.679688
2011-11-18,11796.160156
2011-11-25,11231.650391
2011-12-02,12019.419922
2011-12-09,12184.259766
2011-12-16,11866.389648
2011-12-23,12294
2011-12-30,12217.55957
2012-01-06,12359.919922
2012-01-13,12422.05957
2012-01-20,12720.480469
2012-01-27,12660.459961
2012-02-03,12862.230469
2012-02-10,12801.230469
2012-02-17,12949.870117
2012-02-24,12982.950195
2012-03-02,12977.570313
2012-03-09,12922.019531
2012-03-16,13232.620117
2012-03-23,13080.730469
2012-03-30,13212.040039
2012-04-05,13060.139648
2012-04-13,12849.589844
2012-04-20,13029.259766
2012-04-27,13228.30957
2012-05-04,13038.269531
2012-05-11,12820.599609
2012-05-18,12369.379883
2012-05-25,12454.830078
2012-06-01,12118.570313
2012-06-08,12554.200195
2012-06-15,12767.169922
2012-06-22,12640.780273
2012-06-29,12880.089844
2012-07-06,12772.469727
2012-07-13,12777.089844
2012-07-20,12822.570313
2012-07-27,13075.660156
2012-08-03,13096.169922
2012-08-10,13207.950195
2012-08-17,13275.200195
2012-08-24,13157.969727
2012-08-31,13090.839844
2012-09-07,13306.639648
2012-09-14,13593.370117
2012-09-21,13579.469727
